method,latency_us
sleep_for,10.705633
sleep_for,5.639738
sleep_for,9.791809
sleep_for,11.067187
sleep_for,13.829640
sleep_for,11.880221
sleep_for,14.384769
sleep_for,16.047405
sleep_for,15.174510
sleep_for,13.411530
sleep_for,12.035588
sleep_for,9.057636
sleep_for,14.219832
sleep_for,17.039242
sleep_for,13.026318
sleep_for,17.751777
sleep_for,7.423285
sleep_for,8.537510
sleep_for,14.565605
sleep_for,12.792871
sleep_for,15.941347
sleep_for,11.953585
sleep_for,9.396074
sleep_for,11.359220
sleep_for,7.401948
sleep_for,8.614228
sleep_for,14.917332
sleep_for,14.618362
sleep_for,13.089013
sleep_for,6.836767
sleep_for,10.924789
sleep_for,8.325000
sleep_for,15.529600
sleep_for,10.248834
sleep_for,8.742757
sleep_for,12.089388
sleep_for,10.079537
sleep_for,16.451232
sleep_for,9.795567
sleep_for,7.802315
sleep_for,5.541259
sleep_for,11.907640
sleep_for,10.314210
sleep_for,7.713286
sleep_for,15.567679
sleep_for,14.001735
sleep_for,11.915346
sleep_for,16.092979
sleep_for,13.987608
sleep_for,9.531432
sleep_for,8.882340
sleep_for,14.453945
sleep_for,13.189101
sleep_for,12.509243
sleep_for,9.460507
sleep_for,13.823843
sleep_for,9.733503
sleep_for,11.694040
sleep_for,16.340832
sleep_for,10.017497
sleep_for,7.281032
sleep_for,8.842358
sleep_for,14.982896
sleep_for,12.764193
sleep_for,11.613368
sleep_for,10.472719
sleep_for,13.456080
sleep_for,9.452685
sleep_for,12.916997
sleep_for,9.806236
sleep_for,9.307022
sleep_for,10.087538
sleep_for,10.873778
sleep_for,11.853510
sleep_for,12.706367
sleep_for,1.000000
sleep_for,9.577048
sleep_for,10.825290
sleep_for,16.515186
sleep_for,8.759992
sleep_for,12.488390
sleep_for,16.485091
sleep_for,8.061094
sleep_for,13.181926
sleep_for,9.593184
sleep_for,10.486099
sleep_for,9.590667
sleep_for,9.804428
sleep_for,20.165736
sleep_for,14.533368
sleep_for,15.305214
sleep_for,13.475980
sleep_for,7.181230
sleep_for,13.184874
sleep_for,15.218789
sleep_for,9.439802
sleep_for,14.895980
sleep_for,14.113009
sleep_for,17.556120
sleep_for,10.746651
sleep_for,8.707167
sleep_for,10.915116
sleep_for,16.306713
sleep_for,6.514782
sleep_for,5.794873
sleep_for,12.268186
sleep_for,10.672232
sleep_for,12.023184
sleep_for,14.835935
sleep_for,10.342292
sleep_for,6.380983
sleep_for,18.133445
sleep_for,9.008315
sleep_for,8.822889
sleep_for,15.311160
sleep_for,10.846533
sleep_for,11.809830
sleep_for,13.448370
sleep_for,15.250749
sleep_for,10.999618
sleep_for,16.559856
sleep_for,5.592600
sleep_for,14.279362
sleep_for,9.481417
sleep_for,16.116814
sleep_for,12.426133
sleep_for,9.981284
sleep_for,13.988523
sleep_for,14.679565
sleep_for,13.925682
sleep_for,8.910911
sleep_for,10.547949
sleep_for,11.987781
sleep_for,11.876221
sleep_for,14.249236
sleep_for,5.955296
sleep_for,13.002981
sleep_for,11.130056
sleep_for,9.484498
sleep_for,9.772540
sleep_for,11.356387
sleep_for,1.196745
sleep_for,9.896131
sleep_for,9.372556
sleep_for,13.598350
sleep_for,9.583420
sleep_for,11.354659
sleep_for,16.626830
sleep_for,14.983055
sleep_for,14.706814
sleep_for,10.500383
sleep_for,13.629097
sleep_for,11.298307
sleep_for,11.411720
sleep_for,13.229056
sleep_for,10.209019
sleep_for,16.479009
sleep_for,11.519610
sleep_for,13.855082
sleep_for,16.366801
sleep_for,15.094961
sleep_for,7.773243
sleep_for,13.334688
sleep_for,14.552158
sleep_for,14.675589
sleep_for,8.660115
sleep_for,10.028894
sleep_for,14.983675
sleep_for,9.714719
sleep_for,11.100912
sleep_for,16.727627
sleep_for,11.856602
sleep_for,9.819678
sleep_for,9.367148
sleep_for,12.998158
sleep_for,8.000556
sleep_for,11.257992
sleep_for,12.999692
sleep_for,15.897449
sleep_for,14.002644
sleep_for,9.857805
sleep_for,15.535258
sleep_for,11.101455
sleep_for,8.292891
sleep_for,11.483876
sleep_for,16.314508
sleep_for,12.495720
sleep_for,12.037566
sleep_for,16.911635
sleep_for,7.705935
sleep_for,8.143203
sleep_for,7.152461
sleep_for,13.117945
sleep_for,12.499479
sleep_for,16.628209
sleep_for,12.730425
sleep_for,4.671957
sleep_for,11.859464
sleep_for,34.870979
sleep_for,1.010734
sleep_for,14.574799
sleep_for,36.428490
sleep_for,1.000000
sleep_for,15.363384
sleep_for,36.080504
sleep_for,42.566043
sleep_for,130.017015
sleep_for,51.830578
sleep_for,26.784596
sleep_for,133.214474
sleep_for,76.828657
sleep_for,11.157735
sleep_for,7.011538
sleep_for,56.321528
sleep_for,41.035753
sleep_for,77.954737
sleep_for,67.124411
sleep_for,49.069675
sleep_for,214.818772
sleep_for,38.134481
sleep_for,6.001477
sleep_for,88.092628
sleep_for,14.507814
sleep_for,75.096968
sleep_for,157.452444
sleep_for,59.667391
sleep_for,45.320753
sleep_for,30.845077
sleep_for,22.660068
sleep_for,21.770816
sleep_for,50.581293
sleep_for,69.569992
sleep_for,56.740541
sleep_for,11.057908
sleep_for,34.059664
sleep_for,78.424414
sleep_for,32.284951
sleep_for,38.460745
sleep_for,73.731377
sleep_for,54.126905
sleep_for,26.326153
sleep_for,112.886663
sleep_for,8.870705
sleep_for,270.366991
sleep_for,6.326517
sleep_for,1.000000
sleep_for,110.372338
sleep_for,14.048798
sleep_for,65.411072
sleep_for,83.304481
sleep_for,97.944944
sleep_for,238.941879
sleep_for,17.409814
sleep_for,61.935691
sleep_for,6.130978
sleep_for,26.111967
sleep_for,94.184427
sleep_for,22.916248
sleep_for,44.713668
sleep_for,35.036134
sleep_for,51.916073
sleep_for,180.400727
sleep_for,2.867449
sleep_for,42.661280
sleep_for,99.399222
sleep_for,32.829454
sleep_for,4.089100
sleep_for,41.110355
sleep_for,20.178886
sleep_for,8.417488
sleep_for,94.535202
sleep_for,36.865353
sleep_for,135.359838
sleep_for,81.999110
sleep_for,59.040783
sleep_for,1.000000
sleep_for,27.915385
sleep_for,11.000316
sleep_for,120.842541
sleep_for,9.593388
sleep_for,16.847821
sleep_for,36.370036
sleep_for,15.283044
sleep_for,11.777553
sleep_for,45.702079
sleep_for,4.656751
sleep_for,2.996405
sleep_for,23.280289
sleep_for,63.767077
sleep_for,40.462342
sleep_for,27.484947
sleep_for,41.706924
sleep_for,22.742077
sleep_for,137.558065
sleep_for,2.823486
sleep_for,55.949650
sleep_for,110.950201
sleep_for,81.452629
sleep_for,10.169561
sleep_for,17.543616
sleep_for,63.123890
sleep_for,4.401716
sleep_for,83.528897
sleep_for,63.453475
sleep_for,65.393876
sleep_for,5.281437
sleep_for,63.249972
sleep_for,56.943304
sleep_for,88.869902
sleep_for,2.124292
sleep_for,1.169095
sleep_for,23.341003
sleep_for,8.054720
sleep_for,40.865782
sleep_for,124.656358
sleep_for,24.836253
sleep_for,93.200503
sleep_for,1.000000
sleep_for,9.227080
sleep_for,1.544797
sleep_for,19.885799
sleep_for,119.401483
sleep_for,5.098985
sleep_for,46.622248
sleep_for,30.028030
sleep_for,139.410068
sleep_for,6.535007
sleep_for,11.914627
sleep_for,1.499356
sleep_for,28.452340
sleep_for,16.274936
sleep_for,101.974875
sleep_for,46.435984
sleep_for,47.607650
sleep_for,37.954809
sleep_for,4.817304
sleep_for,29.441042
sleep_for,380.566806
sleep_for,90.160021
sleep_for,111.961295
sleep_for,86.644262
sleep_for,5.437295
sleep_for,12.902814
sleep_for,1.000000
sleep_for,18.085101
sleep_for,5.748516
sleep_for,32.008134
sleep_for,56.524887
sleep_for,103.774586
sleep_for,69.158396
sleep_for,139.505544
sleep_for,2.770260
sleep_for,1.000000
sleep_for,54.137653
sleep_for,17.078931
sleep_for,14.618051
sleep_for,20.090123
sleep_for,15.721571
sleep_for,35.814282
sleep_for,29.004181
sleep_for,35.915922
sleep_for,55.845984
sleep_for,24.480163
sleep_for,14.471359
sleep_for,9.088118
sleep_for,21.498710
sleep_for,67.702294
sleep_for,70.674011
sleep_for,54.966435
sleep_for,13.330495
sleep_for,44.347064
sleep_for,42.278761
sleep_for,33.108227
sleep_for,39.923050
sleep_for,33.843089
sleep_for,41.672946
sleep_for,62.852148
sleep_for,5.805807
sleep_for,69.239924
sleep_for,7.302537
sleep_for,3.447572
sleep_for,186.651362
sleep_for,157.318188
sleep_for,3.116996
sleep_for,29.282258
sleep_for,10.304793
sleep_for,33.212915
sleep_for,88.650000
sleep_for,150.402162
sleep_for,50.290625
sleep_for,21.840488
sleep_for,46.231970
sleep_for,18.698417
sleep_for,120.299399
sleep_for,102.165303
sleep_for,40.848493
sleep_for,19.637236
sleep_for,17.363797
sleep_for,1.699457
sleep_for,84.592318
sleep_for,29.926700
sleep_for,19.661977
sleep_for,31.848774
sleep_for,85.390586
sleep_for,6.654529
sleep_for,97.475427
sleep_for,113.898934
sleep_for,146.598373
sleep_for,25.332384
sleep_for,12.240096
sleep_for,23.391565
sleep_for,20.241673
sleep_for,9.688578
sleep_for,46.731222
sleep_for,32.372773
sleep_for,100.384328
sleep_for,1.631820
sleep_for,51.622681
sleep_for,71.973973
sleep_for,71.248967
sleep_for,108.610294
sleep_for,65.288049
sleep_for,131.422730
sleep_for,20.222526
sleep_for,34.979335
sleep_for,1.000000
sleep_for,1.000000
sleep_for,13.730173
sleep_for,5.312890
sleep_for,15.069538
sleep_for,9.742584
sleep_for,1.446731
sleep_for,120.012182
sleep_for,1.000000
sleep_for,66.605869
sleep_for,8.252453
sleep_for,121.651561
sleep_for,111.651058
sleep_for,53.051542
sleep_for,55.772790
sleep_for,1.000000
sleep_for,209.558963
sleep_for,105.118154
sleep_for,112.740356
sleep_for,53.829509
sleep_for,21.139740
sleep_for,112.050352
sleep_for,17.231456
sleep_for,41.358111
sleep_for,5.253082
sleep_for,127.523888
sleep_for,7.585959
sleep_for,12.737955
sleep_for,40.837448
sleep_for,72.215881
sleep_for,48.293920
sleep_for,13.206996
sleep_for,1.000000
sleep_for,70.765685
sleep_for,210.681161
sleep_for,83.013702
sleep_for,30.828442
sleep_for,117.049283
sleep_for,26.368730
sleep_for,37.215086
sleep_for,32.421098
sleep_for,29.676304
sleep_for,74.625155
sleep_for,37.408572
sleep_for,19.042317
sleep_for,14.930961
sleep_for,1.923910
sleep_for,43.756859
sleep_for,13.065733
sleep_for,8.016297
sleep_for,53.041260
sleep_for,57.161019
sleep_for,69.747565
sleep_for,35.016334
sleep_for,112.241573
sleep_for,137.712105
sleep_for,82.349445
sleep_for,50.474261
sleep_for,18.100239
sleep_for,203.565363
sleep_for,16.019642
sleep_for,11.323512
sleep_for,29.183627
sleep_for,2.925997
sleep_for,191.972246
sleep_for,44.389240
sleep_for,40.703868
sleep_for,53.326079
sleep_for,34.360606
sleep_for,1.629441
sleep_for,47.377628
sleep_for,62.969674
sleep_for,26.956888
sleep_for,70.795546
sleep_for,12.873896
sleep_for,12.504968
sleep_for,8.802085
sleep_for,23.260338
sleep_for,93.869801
sleep_for,87.987483
sleep_for,24.130069
sleep_for,44.472550
sleep_for,63.794267
sleep_for,13.801298
sleep_for,9.204621
sleep_for,178.949249
sleep_for,48.058824
sleep_for,199.271966
sleep_for,20.606060
sleep_for,60.706494
sleep_for,12.590247
sleep_for,15.136413
sleep_for,35.861966
sleep_for,19.255053
sleep_for,9.173405
sleep_for,15.250277
sleep_for,1.820151
sleep_for,60.941400
sleep_for,33.875175
sleep_for,4.949215
sleep_for,9.418631
sleep_for,5.409032
sleep_for,47.413948
sleep_for,4.947409
sleep_for,70.178605
sleep_for,1.036209
sleep_for,14.342507
sleep_for,110.667702
sleep_for,63.386705
sleep_for,3.788378
sleep_for,86.053711
sleep_for,33.965678
sleep_for,93.795012
sleep_for,45.907094
sleep_for,57.258949
sleep_for,251.809660
sleep_for,13.220128
sleep_for,48.901070
sleep_for,30.839074
sleep_for,2.012564
sleep_for,1.000000
sleep_for,6.347857
sleep_for,52.361523
sleep_for,41.869713
sleep_for,40.307907
sleep_for,1.618762
sleep_for,31.678202
sleep_for,129.262534
sleep_for,25.341005
sleep_for,49.031126
sleep_for,75.665194
sleep_for,76.606550
sleep_for,36.623524
sleep_for,97.579493
sleep_for,24.827902
sleep_for,109.773253
sleep_for,13.736790
sleep_for,16.440234
sleep_for,2.729178
sleep_for,79.379378
sleep_for,26.983142
sleep_for,13.010908
sleep_for,13.184625
sleep_for,115.834171
sleep_for,89.763260
sleep_for,40.319253
sleep_for,47.870066
sleep_for,32.153661
sleep_for,24.851605
sleep_for,123.536509
sleep_for,6.711594
sleep_for,27.102640
sleep_for,21.122571
sleep_for,34.472772
sleep_for,30.590515
sleep_for,36.582919
sleep_for,7.536434
sleep_for,35.989088
sleep_for,13.881229
sleep_for,10.187354
sleep_for,3.351573
sleep_for,71.911511
sleep_for,27.882055
sleep_for,49.261102
sleep_for,65.022963
sleep_for,56.865057
sleep_for,31.791174
sleep_for,24.542860
sleep_for,23.577033
sleep_for,51.089340
sleep_for,34.139486
sleep_for,94.567582
sleep_for,103.853013
sleep_for,9.350248
sleep_for,7.322649
sleep_for,49.766822
sleep_for,17.921377
sleep_for,1.000000
sleep_for,109.750553
sleep_for,12.867393
sleep_for,132.451804
sleep_for,63.192236
sleep_for,71.911707
sleep_for,11.248605
sleep_for,13.341348
sleep_for,36.830691
sleep_for,9.443136
sleep_for,18.223238
sleep_for,19.390775
sleep_for,8.695646
sleep_for,11.482158
sleep_for,77.688771
sleep_for,9.147839
sleep_for,1.443508
sleep_for,49.625520
sleep_for,186.449917
sleep_for,20.114544
sleep_for,6.315346
sleep_for,42.243562
sleep_for,118.411791
sleep_for,76.638146
sleep_for,48.711337
sleep_for,18.920946
sleep_for,39.031225
sleep_for,4.783979
sleep_for,56.807208
sleep_for,64.566670
sleep_for,167.665557
sleep_for,15.082110
sleep_for,1.000000
sleep_for,39.439802
sleep_for,61.343396
sleep_for,78.129500
sleep_for,10.767384
sleep_for,15.173832
sleep_for,35.932576
sleep_for,20.068735
sleep_for,98.488651
sleep_for,32.099909
sleep_for,80.366667
sleep_for,43.448864
sleep_for,74.160122
sleep_for,20.223754
sleep_for,89.016241
sleep_for,16.049694
sleep_for,39.493787
sleep_for,12.040377
sleep_for,32.268021
sleep_for,19.149128
sleep_for,15.510253
sleep_for,170.539691
sleep_for,8.722081
sleep_for,77.399702
sleep_for,207.276502
sleep_for,1.005109
sleep_for,60.036805
sleep_for,14.578602
sleep_for,2.066514
sleep_for,25.782661
sleep_for,136.836228
sleep_for,1.000000
sleep_for,44.322726
sleep_for,34.797202
sleep_for,103.329885
sleep_for,4.387039
sleep_for,57.210727
sleep_for,56.988857
sleep_for,55.293934
sleep_for,142.654806
sleep_for,86.605009
sleep_for,2.143952
sleep_for,31.846174
sleep_for,25.370993
sleep_for,18.563853
sleep_for,30.013518
sleep_for,24.241180
sleep_for,28.311094
sleep_for,193.789052
sleep_for,4.640479
sleep_for,127.700536
sleep_for,32.719089
sleep_for,48.874043
sleep_for,88.651685
sleep_for,22.350542
sleep_for,28.142969
sleep_for,26.340847
sleep_for,23.478668
sleep_for,129.867491
sleep_for,88.284091
sleep_for,5.770542
sleep_for,5.721372
sleep_for,27.919410
sleep_for,5.193491
sleep_for,48.260014
sleep_for,7.756235
sleep_for,36.946287
sleep_for,1.000000
sleep_for,19.033480
sleep_for,56.534680
sleep_for,33.086199
sleep_for,191.451892
sleep_for,103.614874
sleep_for,22.241812
sleep_for,2.327677
sleep_for,93.418950
sleep_for,121.087754
sleep_for,85.914502
sleep_for,6.845422
sleep_for,308.652545
sleep_for,14.959685
sleep_for,64.404856
sleep_for,119.317293
sleep_for,13.438902
sleep_for,119.439052
sleep_for,18.515631
sleep_for,187.353450
sleep_for,16.512781
sleep_for,153.346190
sleep_for,2.751574
sleep_for,61.768360
sleep_for,37.976224
sleep_for,32.492612
sleep_for,12.647566
sleep_for,61.140080
sleep_for,10.586045
sleep_for,40.242141
sleep_for,14.600931
sleep_for,155.749873
sleep_for,1.452453
sleep_for,11.140198
sleep_for,13.874087
sleep_for,26.727562
sleep_for,13.245842
sleep_for,33.799667
sleep_for,102.968427
sleep_for,62.250752
sleep_for,43.370502
sleep_for,4.660794
sleep_for,59.207219
sleep_for,9.100937
sleep_for,77.174875
sleep_for,14.387888
sleep_for,26.982584
sleep_for,21.575328
sleep_for,97.883825
sleep_for,6.764902
sleep_for,41.694642
sleep_for,7.661149
sleep_for,61.004404
sleep_for,117.735056
sleep_for,28.511769
sleep_for,33.480543
sleep_for,131.155248
sleep_for,36.801835
sleep_for,33.432333
sleep_for,43.176507
sleep_for,58.435067
sleep_for,5.651905
sleep_for,86.049357
sleep_for,28.591190
sleep_for,3.754958
sleep_for,77.131661
sleep_for,23.656423
sleep_for,5.288446
sleep_for,50.225921
sleep_for,106.067937
sleep_for,109.352901
sleep_for,158.105254
sleep_for,101.136224
sleep_for,1.000000
sleep_for,23.921243
sleep_for,85.336713
sleep_for,22.805273
sleep_for,46.008476
sleep_for,46.610456
sleep_for,22.708506
sleep_for,117.417803
sleep_for,34.981240
sleep_for,31.254263
sleep_for,299.848899
sleep_for,34.011584
sleep_for,9.824975
sleep_for,35.981686
sleep_for,84.104929
sleep_for,74.997868
sleep_for,77.695848
sleep_for,61.554147
sleep_for,14.666086
sleep_for,99.055555
sleep_for,111.953980
sleep_for,10.793050
sleep_for,6.989296
sleep_for,185.668790
sleep_for,101.370532
sleep_for,111.856793
sleep_for,108.743196
sleep_for,39.010127
sleep_for,51.979693
sleep_for,39.412783
sleep_for,2.628197
sleep_for,68.423328
sleep_for,35.193426
sleep_for,52.164898
sleep_for,34.922039
sleep_for,33.845124
sleep_for,9.424373
sleep_for,16.335958
sleep_for,8.649424
sleep_for,10.887052
sleep_for,180.554050
sleep_for,8.309427
sleep_for,15.685591
sleep_for,44.651867
sleep_for,47.103327
sleep_for,8.360267
sleep_for,78.925417
sleep_for,76.903063
sleep_for,13.545686
sleep_for,17.030681
sleep_for,139.021260
sleep_for,87.340676
sleep_for,59.832821
sleep_for,4.290599
sleep_for,27.086934
sleep_for,40.969758
sleep_for,10.376509
sleep_for,29.730890
sleep_for,45.942936
sleep_for,19.828490
sleep_for,75.921581
sleep_for,91.769765
sleep_for,19.549233
sleep_for,91.211185
sleep_for,5.467120
sleep_for,90.924405
sleep_for,8.287999
sleep_for,4.328418
sleep_for,51.329756
sleep_for,31.927019
sleep_for,119.238914
sleep_for,22.564134
sleep_for,16.924372
sleep_for,34.730904
sleep_for,30.435356
sleep_for,21.112361
sleep_for,59.166255
sleep_for,71.264616
sleep_for,95.860682
sleep_for,180.331076
sleep_for,15.507032
sleep_for,62.955513
sleep_for,25.065076
sleep_for,56.517839
sleep_for,32.311433
sleep_for,253.943855
sleep_for,65.263770
sleep_for,152.342122
sleep_for,90.081264
sleep_for,116.601216
sleep_for,84.213245
sleep_for,30.731509
sleep_for,14.503476
sleep_for,23.127190
sleep_for,1.022190
sleep_for,37.116154
sleep_for,35.165715
sleep_for,37.248395
sleep_for,182.543021
sleep_for,121.211656
sleep_for,8.819725
sleep_for,23.013163
sleep_for,27.578577
sleep_for,22.356007
sleep_for,80.097293
sleep_for,37.120828
sleep_for,42.443266
sleep_for,95.870747
sleep_for,81.976342
sleep_for,7.090364
sleep_for,62.573243
sleep_for,28.585088
sleep_for,17.452980
sleep_for,2.565655
sleep_for,33.398301
sleep_for,21.959111
sleep_for,14.485075
sleep_for,59.318389
sleep_for,73.372051
sleep_for,14.037939
sleep_for,2.535591
sleep_for,94.441952
sleep_for,1.000000
sleep_for,138.320388
sleep_for,49.392005
sleep_for,19.419091
sleep_for,14.149847
sleep_for,1.000000
sleep_for,13.424793
sleep_for,7.409243
sleep_for,47.358922
sleep_for,9.108814
sleep_for,37.605579
sleep_for,44.594106
sleep_for,17.694064
sleep_for,1.784724
sleep_for,1.898277
sleep_for,1.335032
sleep_for,67.185632
sleep_for,19.136993
sleep_for,79.555393
sleep_for,28.258180
sleep_for,30.165150
sleep_for,35.962506
sleep_for,62.419134
sleep_for,15.976037
sleep_for,6.481940
sleep_for,40.602993
sleep_for,19.798835
sleep_for,29.213860
sleep_for,52.056813
sleep_for,34.073357
sleep_for,48.415901
sleep_for,39.285058
sleep_for,67.314538
sleep_for,61.197997
sleep_for,38.198861
sleep_for,56.800604
sleep_for,103.399212
sleep_for,28.305580
sleep_for,26.616346
sleep_for,72.248239
sleep_for,43.679985
sleep_for,3.682692
sleep_for,111.333089
sleep_for,1.563343
sleep_for,68.995014
sleep_for,71.105227
sleep_for,152.998700
sleep_for,2.782740
sleep_for,45.423180
sleep_for,27.916880
sleep_for,20.071136
sleep_for,4.733040
sleep_for,41.351545
sleep_for,32.604170
sleep_for,5.521694
sleep_for,47.400618
sleep_for,66.961593
sleep_for,72.895598
sleep_for,117.890721
sleep_for,26.336805
sleep_for,152.957857
sleep_for,100.283317
sleep_for,17.584482
sleep_for,8.675011
sleep_for,28.580949
sleep_for,25.699758
sleep_for,42.868001
sleep_for,43.779785
sleep_for,69.312115
sleep_for,35.656266
sleep_for,5.536671
sleep_for,97.699099
sleep_for,18.536128
sleep_for,177.538483
sleep_for,6.270231
sleep_for,158.804195
sleep_for,4.771159
sleep_for,13.135565
sleep_for,2.384985
sleep_for,61.058177
sleep_for,94.955677
sleep_for,28.464340
sleep_for,131.918331
sleep_for,44.616391
sleep_for,49.713578
sleep_for,93.351918
sleep_for,17.605711
sleep_for,21.868360
sleep_for,118.197456
sleep_for,115.613338
sleep_for,187.501110
sleep_for,116.056966
sleep_for,6.812299
sleep_for,86.785298
sleep_for,26.367951
sleep_for,234.434960
sleep_for,31.959563
sleep_for,40.353443
sleep_for,37.727190
sleep_for,19.411010
sleep_for,3.899271
sleep_for,113.000822
sleep_for,81.145364
sleep_for,7.513639
sleep_for,74.977245
sleep_for,49.154479
sleep_for,26.309129
sleep_for,14.652901
sleep_for,98.208873
sleep_for,60.230027
sleep_for,39.674892
sleep_for,47.025141
sleep_for,4.774150
sleep_for,32.115077
sleep_for,10.764988
sleep_for,11.683922
sleep_for,54.132611
sleep_for,121.100058
sleep_for,25.855316
sleep_for,11.643868
sleep_for,52.312417
sleep_for,102.469695
sleep_for,68.979604
sleep_for,101.535323
sleep_for,38.453343
sleep_for,69.691382
sleep_for,7.544898
sleep_for,21.406600
sleep_for,24.677876
sleep_for,35.799889
sleep_for,132.307574
sleep_for,103.691490
sleep_for,7.223868
sleep_for,9.484813
sleep_for,22.130362
sleep_for,17.176928
sleep_for,47.695860
sleep_for,116.536909
sleep_for,163.893543
sleep_for,53.008481
sleep_for,91.057108
sleep_for,37.243313
sleep_for,11.680339
sleep_for,37.189236
sleep_for,40.493332
sleep_for,67.828539
sleep_for,12.415568
sleep_for,22.967856
sleep_for,22.629995
sleep_for,160.248148
sleep_for,29.344400
sleep_for,70.344034
sleep_for,69.477258
sleep_for,15.431272
sleep_for,42.416383
sleep_for,112.358888
sleep_for,32.236685
sleep_for,145.128044
sleep_for,12.069082
sleep_for,3.852644
sleep_for,111.029003
sleep_for,94.088979
sleep_for,245.245405
sleep_for,56.877036
sleep_for,137.983962
sleep_for,87.708454
sleep_for,93.031796
sleep_for,42.098786
sleep_for,24.092848
sleep_for,136.329607
sleep_for,28.292009
sleep_for,38.698274
sleep_for,29.539847
sleep_for,41.599583
sleep_for,31.791585
sleep_for,2.457808
sleep_for,106.873955
sleep_for,29.384777
sleep_for,44.451248
sleep_for,7.493946
sleep_for,1.000000
sleep_for,14.071092
sleep_for,60.968881
sleep_for,5.223297
sleep_for,119.782981
sleep_for,12.105016
sleep_for,11.445106
sleep_for,10.014580
sleep_for,1.000000
sleep_for,73.877840
sleep_for,103.985891
sleep_for,47.616975
sleep_for,10.425063
sleep_for,16.793081
sleep_for,32.306186
sleep_for,154.333150
sleep_for,14.207839
sleep_for,65.772396
sleep_for,28.941683
sleep_for,17.680222
sleep_for,30.432576
sleep_for,3.693454
sleep_for,80.144811
sleep_for,13.939548
sleep_for,64.624197
sleep_for,3.539816
sleep_for,155.164266
sleep_for,10.722509
sleep_for,107.168965
sleep_for,82.898123
sleep_for,171.882578
sleep_for,32.493913
sleep_for,64.986992
sleep_for,23.158206
sleep_for,10.189615
sleep_for,29.266319
sleep_for,9.061049
sleep_for,200.993282
sleep_for,5.059931
sleep_for,44.483867
sleep_for,49.237025
sleep_for,38.618129
sleep_for,54.262975
sleep_for,6.175137
sleep_for,40.486131
sleep_for,16.928602
sleep_for,140.817471
sleep_for,71.789286
sleep_for,179.704802
sleep_for,1.913973
sleep_for,16.782951
sleep_for,10.871905
sleep_for,1.000000
sleep_for,13.875085
sleep_for,56.780826
sleep_for,13.138997
sleep_for,35.565908
sleep_for,109.381688
sleep_for,59.168969
sleep_for,25.095695
sleep_for,23.298105
sleep_for,30.416026
sleep_for,9.742472
sleep_for,50.256202
sleep_for,22.639851
sleep_for,95.650732
sleep_for,70.642731
sleep_for,47.146261
sleep_for,22.643736
sleep_for,11.781802
sleep_for,74.839371
sleep_for,33.316412
sleep_for,12.728489
sleep_for,10.856497
sleep_for,9.040190
sleep_for,75.065331
sleep_for,13.002514
sleep_for,37.395193
sleep_for,30.032626
sleep_for,43.328728
sleep_for,104.841553
sleep_for,101.152074
sleep_for,29.989771
sleep_for,1.000000
sleep_for,27.794968
sleep_for,46.594785
sleep_for,40.795666
sleep_for,52.682344
sleep_for,8.366272
sleep_for,51.998554
sleep_for,10.084493
sleep_for,69.419624
sleep_for,20.706700
sleep_for,61.875692
sleep_for,2.452454
sleep_for,26.200611
sleep_for,61.044848
sleep_for,12.865437
sleep_for,79.307325
sleep_for,49.818094
sleep_for,44.283442
sleep_for,21.812883
sleep_for,32.932599
sleep_for,45.484292
sleep_for,31.976730
sleep_for,59.918315
sleep_for,28.431295
sleep_for,11.299454
sleep_for,12.035712
sleep_for,1.000000
sleep_for,17.902202
sleep_for,69.098713
sleep_for,79.033464
sleep_for,11.311637
sleep_for,159.762844
sleep_for,34.898218
sleep_for,124.432933
sleep_for,61.339095
sleep_for,64.084723
sleep_for,4.443944
cpu_relax,0.037581
cpu_relax,0.055307
cpu_relax,0.039926
cpu_relax,0.054031
cpu_relax,0.043131
cpu_relax,0.046616
cpu_relax,0.041040
cpu_relax,0.036872
cpu_relax,0.031042
cpu_relax,0.036557
cpu_relax,0.042409
cpu_relax,0.046695
cpu_relax,0.053083
cpu_relax,0.041434
cpu_relax,0.037944
cpu_relax,0.033458
cpu_relax,0.048841
cpu_relax,0.056066
cpu_relax,0.055131
cpu_relax,0.050679
cpu_relax,0.050108
cpu_relax,0.058581
cpu_relax,0.047657
cpu_relax,0.050169
cpu_relax,0.042434
cpu_relax,0.034104
cpu_relax,0.039529
cpu_relax,0.044927
cpu_relax,0.045486
cpu_relax,0.060410
cpu_relax,0.045650
cpu_relax,0.054431
cpu_relax,0.041519
cpu_relax,0.042507
cpu_relax,0.034368
cpu_relax,0.039061
cpu_relax,0.049216
cpu_relax,0.045060
cpu_relax,0.052544
cpu_relax,0.046450
cpu_relax,0.042180
cpu_relax,0.062186
cpu_relax,0.044249
cpu_relax,0.054304
cpu_relax,0.041790
cpu_relax,0.050677
cpu_relax,0.052424
cpu_relax,0.046668
cpu_relax,0.026164
cpu_relax,0.045146
cpu_relax,0.054844
cpu_relax,0.049220
cpu_relax,0.048567
cpu_relax,0.031222
cpu_relax,0.039236
cpu_relax,0.048291
cpu_relax,0.048283
cpu_relax,0.054717
cpu_relax,0.043841
cpu_relax,0.048247
cpu_relax,0.045131
cpu_relax,0.037104
cpu_relax,0.026954
cpu_relax,0.048448
cpu_relax,0.046392
cpu_relax,0.040055
cpu_relax,0.032047
cpu_relax,0.050038
cpu_relax,0.042873
